id,question,choices,answerKey,answer
Mercury_414099,"Bir öğrenci iki farklı hücrenin diyagramlarını inceledi. Hücrelerden biri prokaryotik, diğeri ise ökaryotikti. Öğrenci diyagramlar arasındaki büyük farkı belirlemek için ne yapmalıdır?
Şıklar:
A. iki hücrenin şekillerini karşılaştırın
B. Hangi diyagramın çekirdeği gösterdiğini kontrol edin
C. Hangi diyagramın sitoplazmayı gösterdiğini kontrol edin
D. iki hücredeki vakuol sayısını karşılaştırın","{'text': ['iki hücrenin şekillerini karşılaştırın', 'Hangi diyagramın çekirdeği gösterdiğini kontrol edin', 'Hangi diyagramın sitoplazmayı gösterdiğini kontrol edin', 'iki hücredeki vakuol sayısını karşılaştırın'], 'label': ['A', 'B', 'C', 'D']}",B,Hangi diyagramın çekirdeği gösterdiğini kontrol edin
Mercury_7037240,"Atomun hangi kısmı atomun merkezi etrafında döner?
Şıklar:
A. proton
B. çekirdek
C. nötron
D. elektron","{'text': ['proton', 'çekirdek', 'nötron', 'elektron'], 'label': ['A', 'B', 'C', 'D']}",D,elektron
MDSA_2009_5_20,"Dünyadaki tüm doğal kaynaklar ya yenilenebilir ya da yenilenemez. Bir kaynağın yenilenebilir veya yenilenemez olması, kaynağın ne kadar hızlı veya yavaş değiştirildiğine bağlıdır. Kaynak değiştirildiğinden daha hızlı kullanılırsa kaynak zamanla yok olacaktır. Yenilenemeyen doğal kaynakların kullanımını gösteren aktivite hangisidir?
Şıklar:
A. Bir grup insan nehirde yüzüyor.
B. Bir inşaat ekibi demir bir köprü inşa ediyor.
C. Bir çiftçi yerel pazarda satmak için sebze yetiştiriyor.
D. Bir kişi hidroelektrik santralinin ürettiği elektrikle kek pişiriyor.","{'text': ['Bir grup insan nehirde yüzüyor.', 'Bir inşaat ekibi demir bir köprü inşa ediyor.', 'Bir çiftçi yerel pazarda satmak için sebze yetiştiriyor.', 'Bir kişi hidroelektrik santralinin ürettiği elektrikle kek pişiriyor.'], 'label': ['A', 'B', 'C', 'D']}",B,Bir inşaat ekibi demir bir köprü inşa ediyor.
Mercury_7171430,"Ampullerin elektrik enerjisini verimli kullanma yetenekleri farklılık gösterir. Alicia bir akkor ampulü ve bir floresan ampulü yakmak için gereken elektrik enerjisi miktarını karşılaştırdı. Alicia elektrik enerjisi kullanımını karşılaştırmak için hangi birimleri kullanır?
Şıklar:
A. Newton
B. joule
C. volt
D. watt","{'text': ['Newton', 'joule', 'volt', 'watt'], 'label': ['A', 'B', 'C', 'D']}",B,joule
Mercury_7018148,"Elementlerin Periyodik Tablosunda bulunan elementlerin çoğunluğu
Şıklar:
A. gazlar.
B. metaller.
C. sıvılar.
D. metal olmayanlar.","{'text': ['gazlar.', 'metaller.', 'sıvılar.', 'metal olmayanlar.'], 'label': ['A', 'B', 'C', 'D']}",B,metaller.
Mercury_407539,"Donmuş karbondioksit (CO_{2}) ısıtıldığında doğrudan gaza dönüşür. Hangi ifade fiziksel bir değişimin gerçekleştiğini en iyi şekilde gösterir?
Şıklar:
A. Isı, gaz üretiminde artışa neden oldu.
B. Isı yeni bir maddenin oluşmasına neden oldu.
C. Isı enerjinin azalmasına neden oldu.
D. Isı durum değişikliğine neden oldu.","{'text': ['Isı, gaz üretiminde artışa neden oldu.', 'Isı yeni bir maddenin oluşmasına neden oldu.', 'Isı enerjinin azalmasına neden oldu.', 'Isı durum değişikliğine neden oldu.'], 'label': ['A', 'B', 'C', 'D']}",D,Isı durum değişikliğine neden oldu.
Mercury_SC_401197,"Laboratuvardaki güvenli uygulamalar bunların hepsini kapsar.
Şıklar:
A. uzun saçları arkaya bağlamak.
B. güvenlik gözlüğü takıyor.
C. Her adımı hızlı bir şekilde gerçekleştirmek.
D. Dökülenleri hemen silerek.","{'text': ['uzun saçları arkaya bağlamak.', 'güvenlik gözlüğü takıyor.', 'Her adımı hızlı bir şekilde gerçekleştirmek.', 'Dökülenleri hemen silerek.'], 'label': ['A', 'B', 'C', 'D']}",C,Her adımı hızlı bir şekilde gerçekleştirmek.
MCAS_2006_8_34,"Spirogyra cinsel yolla çoğalabilen yeşil alglerdir. Aşağıdaki özelliklerden hangisi Spirogyra'daki üremeyi eşeyli üreme olarak tanımlar?
Şıklar:
A. Ana alglerin hücreleri çekirdeklere sahiptir.
B. Her yavru kloroplast içerir.
C. Aynı anda birden fazla yavru üretilebilir.
D. Genetik materyal iki ana hücre tarafından sağlanır.","{'text': ['Ana alglerin hücreleri çekirdeklere sahiptir.', 'Her yavru kloroplast içerir.', 'Aynı anda birden fazla yavru üretilebilir.', 'Genetik materyal iki ana hücre tarafından sağlanır.'], 'label': ['A', 'B', 'C', 'D']}",D,Genetik materyal iki ana hücre tarafından sağlanır.
Mercury_SC_400064,"Dünyanın hangi fiziksel özelliği Ay'ın fiziksel özelliğine benzer?
Şıklar:
A. onun iklimi
B. onun büyük denizleri
C. onun atmosferi
D. onun dağ sıraları","{'text': ['onun iklimi', 'onun büyük denizleri', 'onun atmosferi', 'onun dağ sıraları'], 'label': ['A', 'B', 'C', 'D']}",D,onun dağ sıraları
TIMSS_2011_8_pg15,"Bir adam çok yüksek bir dağın tepesine tırmandı. Dağın zirvesindeyken plastik su şişesindeki suyun tamamını içti ve ardından kapağını tekrar kapattı. Vadideki kampa döndüğünde boş şişenin çökmüş olduğunu gördü. Aşağıdakilerden hangisi bunun neden olduğunu en iyi şekilde açıklıyor?
Şıklar:
A. Vadide sıcaklık dağın zirvesine göre daha düşüktür.
B. Vadide sıcaklık dağın zirvesine göre daha yüksektir.
C. Vadideki hava basıncı dağın zirvesindekinden daha düşüktür.
D. Vadideki hava basıncı dağın zirvesindekinden daha yüksektir.","{'text': ['Vadide sıcaklık dağın zirvesine göre daha düşüktür.', 'Vadide sıcaklık dağın zirvesine göre daha yüksektir.', 'Vadideki hava basıncı dağın zirvesindekinden daha düşüktür.', 'Vadideki hava basıncı dağın zirvesindekinden daha yüksektir.'], 'label': ['A', 'B', 'C', 'D']}",D,Vadideki hava basıncı dağın zirvesindekinden daha yüksektir.
Mercury_7133368,"Öğrenciler göktaşı çarpmalarını simüle etmek için kumun içine farklı kayalar attılar. Amaçları hangi kayanın en derin krateri oluşturduğunu belirlemekti. Öğrencilerin en doğru sonuçları alabilmesi için hangi değişkeni kontrol etmesi gerekir?
Şıklar:
A. kayaların bırakıldığı yükseklik
B. kayaların düşmesi için geçen ortalama süre
C. kayaların yoğunluğu
D. kayaların kütlesi","{'text': ['kayaların bırakıldığı yükseklik', 'kayaların düşmesi için geçen ortalama süre', 'kayaların yoğunluğu', 'kayaların kütlesi'], 'label': ['A', 'B', 'C', 'D']}",A,kayaların bırakıldığı yükseklik
Mercury_7029505,"ABO kan sınıflandırmasında kan grupları birbirinden nasıl farklıdır?
Şıklar:
A. farklı boyutlarda kırmızı kan hücreleri
B. farklı boyutlarda beyaz kan hücreleri
C. kırmızı kan hücrelerindeki farklı işaretleyici proteinler
D. beyaz kan hücrelerinde farklı işaretleyici proteinler","{'text': ['farklı boyutlarda kırmızı kan hücreleri', 'farklı boyutlarda beyaz kan hücreleri', 'kırmızı kan hücrelerindeki farklı işaretleyici proteinler', 'beyaz kan hücrelerinde farklı işaretleyici proteinler'], 'label': ['A', 'B', 'C', 'D']}",C,kırmızı kan hücrelerindeki farklı işaretleyici proteinler
Mercury_7214340,"İki şehir birbirinden sadece 50 kilometre uzakta olmasına rağmen şehirler farklı iklimlere sahiptir. İklimdeki bu farklılığın en olası nedeni aşağıdaki faktörlerden hangisidir?
Şıklar:
A. yükseklik
B. nüfus
C. enlem
D. boylam","{'text': ['yükseklik', 'nüfus', 'enlem', 'boylam'], 'label': ['A', 'B', 'C', 'D']}",A,yükseklik
Mercury_SC_408038,"Aralık ayında Dünya'nın bir tarafı Güneş'ten diğer tarafına göre daha az enerji alacak. Bu gerçeği en iyi açıklayan ifade hangisidir?
Şıklar:
A. Dünya kendi ekseni etrafında dönmektedir.
B. Dünya kendi ekseni üzerinde eğiktir.
C. Dünya'ya ulaşan güneş ışığı Ay'dan yansır.
D. Dünya'ya ulaşan güneş ışığı Ay tarafından engelleniyor.","{'text': ['Dünya kendi ekseni etrafında dönmektedir.', 'Dünya kendi ekseni üzerinde eğiktir.', ""Dünya'ya ulaşan güneş ışığı Ay'dan yansır."", ""Dünya'ya ulaşan güneş ışığı Ay tarafından engelleniyor.""], 'label': ['A', 'B', 'C', 'D']}",B,Dünya kendi ekseni üzerinde eğiktir.
MCAS_2008_5_5616,"Yılın büyük bölümünde Boston, Massachusetts üzerindeki hava yüksek miktarda nem içerir. Aşağıdakilerden hangisi havada neden yüksek miktarda nem bulunduğunu en iyi şekilde açıklar?
Şıklar:
A. Boston okyanusa yakın.
B. Boston alçak bir rakımdadır.
C. Boston birçok dağın yakınındadır.
D. Boston ekvatorun çok kuzeyindedir.","{'text': ['Boston okyanusa yakın.', 'Boston alçak bir rakımdadır.', 'Boston birçok dağın yakınındadır.', 'Boston ekvatorun çok kuzeyindedir.'], 'label': ['A', 'B', 'C', 'D']}",A,Boston okyanusa yakın.
Mercury_SC_407574,"Tüketicilerin hayatta kalmak için aldıkları hangi gaz üreticiler tarafından salınır?
Şıklar:
A. oksijen
B. azot
C. su buharı
D. karbon dioksit","{'text': ['oksijen', 'azot', 'su buharı', 'karbon dioksit'], 'label': ['A', 'B', 'C', 'D']}",A,oksijen
Mercury_7018515,"Sesin tuzlu suda tatlı suya göre daha hızlı yayılmasının en olası nedeni tuzlu suyun
Şıklar:
A. daha elastiktir.
B. ısıyı daha hızlı emer.
C. daha yüksek yoğunluğa sahiptir.
D. Sesi daha iyi yansıtır.","{'text': ['daha elastiktir.', 'ısıyı daha hızlı emer.', 'daha yüksek yoğunluğa sahiptir.', 'Sesi daha iyi yansıtır.'], 'label': ['A', 'B', 'C', 'D']}",C,daha yüksek yoğunluğa sahiptir.
MCAS_2004_8_17,"Hangi durumda ürünü kamyonla değil uçakla göndermek avantajlı olur?
Şıklar:
A. Ürün çok ağır ve nispeten büyüktür.
B. Ürün basınçtaki değişikliklere duyarlıdır.
C. Ürün yapıldıktan hemen sonra uzun bir mesafeye teslim edilmelidir.
D. Ürün, 50 mil yarıçapındaki birçok yere teslim edilmelidir.","{'text': ['Ürün çok ağır ve nispeten büyüktür.', 'Ürün basınçtaki değişikliklere duyarlıdır.', 'Ürün yapıldıktan hemen sonra uzun bir mesafeye teslim edilmelidir.', 'Ürün, 50 mil yarıçapındaki birçok yere teslim edilmelidir.'], 'label': ['A', 'B', 'C', 'D']}",C,Ürün yapıldıktan hemen sonra uzun bir mesafeye teslim edilmelidir.
Mercury_7212730,"Aşağıdakilerden hangisi sesin gaz içerisinde yayılma hızı üzerinde en büyük etkiye sahiptir?
Şıklar:
A. elektronların bir ortamda hareket edebilme yeteneği
B. dalganın frekansı
C. dalganın genliği
D. ortamdaki moleküllerin yakınlığı","{'text': ['elektronların bir ortamda hareket edebilme yeteneği', 'dalganın frekansı', 'dalganın genliği', 'ortamdaki moleküllerin yakınlığı'], 'label': ['A', 'B', 'C', 'D']}",D,ortamdaki moleküllerin yakınlığı
Mercury_405142,"Birçok ürün ağaçlardan yapılmaktadır. Ağaç kullanımını yönetmenin en iyi yolu hangisidir?
Şıklar:
A. ormanlardaki ağaçların çoğunu kestik
B. daha fazla kereste fabrikası inşa etmek
C. geri dönüştürülmüş kağıt miktarını azaltın
D. her kesildiğinde bir ağaç dikmek","{'text': ['ormanlardaki ağaçların çoğunu kestik', 'daha fazla kereste fabrikası inşa etmek', 'geri dönüştürülmüş kağıt miktarını azaltın', 'her kesildiğinde bir ağaç dikmek'], 'label': ['A', 'B', 'C', 'D']}",D,her kesildiğinde bir ağaç dikmek
Mercury_7233660,"Bazı bilim insanları plaka hareketinin Dünya denizlerindeki su seviyesini değiştirebileceğini öne sürüyor. Plaka hareketinin doğası deniz seviyesindeki olası değişiklikleri nasıl sınırlandırır?
Şıklar:
A. sadece küçük değişiklikler yaparak
B. yalnızca birkaç belirli okyanus havzasını değiştirerek
C. Değişikliklerin çok yavaş hızlarda gerçekleşmesine neden olarak
D. eşit ve zıt etkilere sahip eşleştirilmiş değişikliklere neden olarak","{'text': ['sadece küçük değişiklikler yaparak', 'yalnızca birkaç belirli okyanus havzasını değiştirerek', 'Değişikliklerin çok yavaş hızlarda gerçekleşmesine neden olarak', 'eşit ve zıt etkilere sahip eşleştirilmiş değişikliklere neden olarak'], 'label': ['A', 'B', 'C', 'D']}",C,Değişikliklerin çok yavaş hızlarda gerçekleşmesine neden olarak
NAEP_2005_4_S12+12,"Yeşil bir ağaç kurbağası ormanda yaşıyor. Kurbağanın yeşil rengi onun hayatta kalmasına nasıl yardımcı olur?
Şıklar:
A. Kurbağanın diğer kurbağaları bulmasına yardım ederek
B. Kurbağayı serin tutarak
C. Yaprakların üzerinde oturan kurbağanın görülmesini zorlaştırarak
D. Kurbağanın kendi yemeğini yapmasına izin vererek","{'text': ['Kurbağanın diğer kurbağaları bulmasına yardım ederek', 'Kurbağayı serin tutarak', 'Yaprakların üzerinde oturan kurbağanın görülmesini zorlaştırarak', 'Kurbağanın kendi yemeğini yapmasına izin vererek'], 'label': ['A', 'B', 'C', 'D']}",C,Yaprakların üzerinde oturan kurbağanın görülmesini zorlaştırarak
Mercury_7165060,"Bilim insanları Biscayne Körfezi'ndeki tortu birikintilerinden örnekler topluyor. Test sonuçları körfezdeki tuzluluğun arttığını gösteriyor. Bu çevresel değişime hangi insan etkisi yol açmış olabilir?
Şıklar:
A. 1980 yılında körfezin milli park olarak kurulması
B. Körfezin zemininde duran batık gemileri bulmak
C. körfezin dibinden deniz hayvanları toplamak
D. Körfezin kıyı şeridi boyunca enerji santralleri geliştirmek","{'text': ['1980 yılında körfezin milli park olarak kurulması', 'Körfezin zemininde duran batık gemileri bulmak', 'körfezin dibinden deniz hayvanları toplamak', 'Körfezin kıyı şeridi boyunca enerji santralleri geliştirmek'], 'label': ['A', 'B', 'C', 'D']}",D,Körfezin kıyı şeridi boyunca enerji santralleri geliştirmek
Mercury_SC_408415,"Cindy, ağaçların fotosentez sırasında havaya gaz saldığını öğrendi. Bir ağaç hangi gazı serbest bırakır?
Şıklar:
A. karbon dioksit
B. hidrojen
C. azot
D. oksijen","{'text': ['karbon dioksit', 'hidrojen', 'azot', 'oksijen'], 'label': ['A', 'B', 'C', 'D']}",D,oksijen
MSA_2013_5_36,"Güneş sistemimizde birçok hareket türü meydana gelir. Hangi hareket türü bir Dünya yılını tanımlar?
Şıklar:
A. güneşin dünya etrafında dönüşü
B. dünyanın güneş etrafında dönüşü
C. güneşin dünya etrafında dönüşü
D. dünyanın güneş etrafında dönmesi","{'text': ['güneşin dünya etrafında dönüşü', 'dünyanın güneş etrafında dönüşü', 'güneşin dünya etrafında dönüşü', 'dünyanın güneş etrafında dönmesi'], 'label': ['A', 'B', 'C', 'D']}",B,dünyanın güneş etrafında dönüşü
NCEOGA_2013_8_44,"Hangisi enerji üretmek için rüzgar türbinlerinin kullanılmasıyla ilgili bir sorundur?
Şıklar:
A. Rüzgar türbinleri yalnızca belirli bölgelerde verimlidir.
B. Rüzgar türbinleri küçük bir arazi alanını kaplar.
C. Rüzgar türbinleri büyük miktarda enerji üretir.
D. Rüzgar türbinleri büyük miktarda kirlilik yaratıyor.","{'text': ['Rüzgar türbinleri yalnızca belirli bölgelerde verimlidir.', 'Rüzgar türbinleri küçük bir arazi alanını kaplar.', 'Rüzgar türbinleri büyük miktarda enerji üretir.', 'Rüzgar türbinleri büyük miktarda kirlilik yaratıyor.'], 'label': ['A', 'B', 'C', 'D']}",A,Rüzgar türbinleri yalnızca belirli bölgelerde verimlidir.
Mercury_416638,"Hem euglena hem de paramesyumda üreme hakkında hangisi doğrudur?
Şıklar:
A. Dikey olarak bölünürler.
B. Gamet üretirler.
C. Konjuge olurlar.
D. Sporlar oluştururlar.","{'text': ['Dikey olarak bölünürler.', 'Gamet üretirler.', 'Konjuge olurlar.', 'Sporlar oluştururlar.'], 'label': ['A', 'B', 'C', 'D']}",A,Dikey olarak bölünürler.
MDSA_2008_5_40,"Bir öğrenci maddenin hallerindeki değişiklikleri araştırıyor. Öğrenci dereceli bir silindiri 50 mililitre dolu karla dolduruyor. Dereceli silindirin kütlesi boşken 50 gram, karla doluyken ise 95 gramdır. Kar sıcak bir odaya konulduğunda, biriken kar sıvı suya dönüşür. Bu süreci en iyi açıklayan ifade hangisidir?
Şıklar:
A. Soğutma karların erimesine neden olur.
B. Soğutma karın donmasına neden olur.
C. Isıtma karın donmasına neden olur.
D. Isınma karların erimesine neden olur.","{'text': ['Soğutma karların erimesine neden olur.', 'Soğutma karın donmasına neden olur.', 'Isıtma karın donmasına neden olur.', 'Isınma karların erimesine neden olur.'], 'label': ['A', 'B', 'C', 'D']}",D,Isınma karların erimesine neden olur.
Mercury_7133700,"Suyla ilgili hangi gerçek kimyasal özelliğe örnektir?
Şıklar:
A. Su donduğunda genleşir.
B. Suyun kaynama noktası 100°C'dir.
C. Su hidrojen ve oksijene ayrılabilir.
D. Suyun yoğunluğu buzun yoğunluğundan daha fazladır.","{'text': ['Su donduğunda genleşir.', ""Suyun kaynama noktası 100°C'dir."", 'Su hidrojen ve oksijene ayrılabilir.', 'Suyun yoğunluğu buzun yoğunluğundan daha fazladır.'], 'label': ['A', 'B', 'C', 'D']}",C,Su hidrojen ve oksijene ayrılabilir.
Mercury_7230265,"Dünya tarihinin erken dönemlerinde meydana gelen volkanik patlamaların, şu anda Dünya'nın hangi yapısında bulunan maddenin büyük bir kısmından sorumlu olduğuna inanılıyor?
Şıklar:
A. örtü
B. astenosfer
C. hidrosfer
D. ozon tabakası","{'text': ['örtü', 'astenosfer', 'hidrosfer', 'ozon tabakası'], 'label': ['A', 'B', 'C', 'D']}",C,hidrosfer
Mercury_7093975,"Hangisi nehirlerin kurumasının doğal nedenidir?
Şıklar:
A. kirlilik
B. erozyon
C. su tablaları yükseliyor
D. yağış eksikliği","{'text': ['kirlilik', 'erozyon', 'su tablaları yükseliyor', 'yağış eksikliği'], 'label': ['A', 'B', 'C', 'D']}",D,yağış eksikliği
Mercury_7210280,"Su büyük miktarda ısı tutabildiğinden okyanusların yakındaki kara alanları üzerinde nasıl bir etkisi vardır?
Şıklar:
A. Hızlı aşırı sıcaklık değişimlerini önlerler.
B. Magma akıntılarına neden olan yüksek basınç alanları oluştururlar.
C. Volkanik olayları tetikleyen enerjiyi sağlarlar.
D. Tatlı suyun donma noktasını düşürürler.","{'text': ['Hızlı aşırı sıcaklık değişimlerini önlerler.', 'Magma akıntılarına neden olan yüksek basınç alanları oluştururlar.', 'Volkanik olayları tetikleyen enerjiyi sağlarlar.', 'Tatlı suyun donma noktasını düşürürler.'], 'label': ['A', 'B', 'C', 'D']}",A,Hızlı aşırı sıcaklık değişimlerini önlerler.
NYSEDREGENTS_2014_4_28,"Büyük kuşlar bir bölgede küçük hayvanları yiyor. Büyük kuşların tümü bir hastalıktan ölseydi, bölgedeki küçük hayvanların sayısı muhtemelen
Şıklar:
A. azaltmak
B. arttırmak
C. aynı kalır","{'text': ['azaltmak', 'arttırmak', 'aynı kalır'], 'label': ['A', 'B', 'C']}",B,arttırmak
Mercury_SC_416167,"İnsan vücudundaki en büyük organ hangisidir?
Şıklar:
A. karın
B. beyin
C. deri
D. karaciğer","{'text': ['karın', 'beyin', 'deri', 'karaciğer'], 'label': ['A', 'B', 'C', 'D']}",C,deri
Mercury_416407,"Şekerler insan hücre fonksiyonu için gereklidir. İnsan hücreleri aşağıdakilerden hangisini yapamaz?
Şıklar:
A. Şekerlerin protein moleküllerine bağlanması
B. şekerlerden daha büyük moleküller oluşturmak
C. Daha küçük moleküllerden basit şekerler yaratmak
D. karmaşık karbonhidratların basit şekerlere parçalanması","{'text': ['Şekerlerin protein moleküllerine bağlanması', 'şekerlerden daha büyük moleküller oluşturmak', 'Daha küçük moleküllerden basit şekerler yaratmak', 'karmaşık karbonhidratların basit şekerlere parçalanması'], 'label': ['A', 'B', 'C', 'D']}",C,Daha küçük moleküllerden basit şekerler yaratmak
